"codigo_contrato","numero_contrato","codigo_cliente","codigo_veiculo","codigo_grupo_contrato","valor_tarifa","codigo_empresa","data_hora_inicio","data_hora_termino","codigo_status","inserido_em","modificado_em"
"129708","6","49648","10387","4297",2990.00,"167",2025-07-24 12:37:00.000 -0400,2025-08-24 19:59:00.000 -0400,"5",2025-07-15 13:54:03.000 -0400,2025-08-15 10:30:49.733 -0400
"139369","7","49648","10387","4297",2990.00,"167",2025-08-24 19:59:00.000 -0400,2025-09-24 19:59:00.000 -0400,"5",2025-08-15 07:30:49.000 -0400,2025-09-15 10:13:55.677 -0400
"154397","8","49648","10387","4297",2990.00,"167",2025-09-24 19:59:00.000 -0400,2025-10-24 19:59:00.000 -0400,"5",2025-09-15 07:13:55.000 -0400,2025-10-15 10:38:31.540 -0400
"168035","9","49648","10387","4297",2990.00,"167",2025-10-24 19:59:00.000 -0400,2025-11-24 19:59:00.000 -0400,"5",2025-10-15 07:38:31.000 -0400,2025-11-17 10:31:40.610 -0400
"182785","10","49648","10387","4297",2990.00,"167",2025-11-24 19:59:00.000 -0400,2025-12-24 19:59:00.000 -0400,"5",2025-11-17 07:31:40.000 -0400,2025-12-15 06:10:23.000 -0400
"212087","11","49648","10387","4297",2990.00,"167",2025-12-24 19:59:00.000 -0400,2026-01-24 19:59:00.000 -0400,"5",2025-12-15 06:10:23.000 -0400,2026-01-15 10:55:36.337 -0400
"223112","12","49648","10387","4297",2990.00,"167",2026-01-24 19:59:00.000 -0400,2026-02-24 19:59:00.000 -0400,"5",2026-01-15 07:55:36.000 -0400,2026-02-16 11:11:57.693 -0400
"113595","4","50186","10388","4519",3490.00,"167",2025-05-28 05:01:00.000 -0400,2025-06-28 05:01:00.000 -0400,"5",2025-05-26 07:10:51.000 -0400,2025-06-25 08:43:33.500 -0400
"121396","5","50186","10388","4519",3490.00,"167",2025-06-28 05:01:00.000 -0400,2025-07-28 19:59:00.000 -0400,"5",2025-06-25 05:43:33.000 -0400,2025-07-25 07:10:28.000 -0400
"132585","6","50186","10388","4519",3490.00,"167",2025-07-28 19:59:00.000 -0400,2025-08-28 19:59:00.000 -0400,"5",2025-07-25 07:10:28.000 -0400,2025-08-25 11:12:18.533 -0400
"148276","7","50186","10388","4519",3490.00,"167",2025-08-28 19:59:00.000 -0400,2025-09-28 19:59:00.000 -0400,"5",2025-08-25 08:12:18.000 -0400,2025-09-25 05:42:05.000 -0400
"159539","8","50186","10388","4519",3490.00,"167",2025-09-28 19:59:00.000 -0400,2025-10-28 19:59:00.000 -0400,"5",2025-09-25 05:42:05.000 -0400,2025-10-25 10:07:41.943 -0400
"173031","9","50186","10388","4519",3490.00,"167",2025-10-28 19:59:00.000 -0400,2025-11-28 19:59:00.000 -0400,"5",2025-10-25 07:07:41.000 -0400,2025-11-25 10:25:53.487 -0400
"185260","10","50186","10388","4519",3490.00,"167",2025-11-28 19:59:00.000 -0400,2025-12-28 19:59:00.000 -0400,"5",2025-11-25 07:25:53.000 -0400,2025-12-26 05:18:12.000 -0400
"266519","13","50186","10388","4519",3490.00,"167",2026-02-28 19:59:00.000 -0400,2026-03-06 06:19:00.000 -0400,"3",2026-02-25 06:23:50.000 -0400,2026-03-06 10:42:14.907 -0400
"293237","15","50186","10388","4519",3490.00,"167",2026-02-28 19:59:00.000 -0400,2026-03-28 19:59:00.000 -0400,"5",2026-03-17 13:48:34.000 -0400,2026-03-28 05:00:10.000 -0400
"577912","18","50186","10388","4519",3769.20,"167",2026-05-28 19:59:00.000 -0400,2026-06-28 19:59:00.000 -0400,"5",2026-05-28 05:00:15.000 -0400,2026-06-27 05:32:38.000 -0400
"594067","19","50186","10388","4519",3769.20,"167",2026-06-28 19:59:00.000 -0400,2026-07-28 19:59:00.000 -0400,"1",2026-06-27 05:32:38.000 -0400,2026-07-17 05:02:37.960 -0400
"115461","3","50299","9273","4548",2590.00,"167",2025-06-03 06:16:00.000 -0400,2025-07-03 06:16:00.000 -0400,"5",2025-06-02 06:44:46.000 -0400,2025-07-01 14:20:07.477 -0400
"123790","4","50299","9273","4548",2590.00,"167",2025-07-03 06:16:00.000 -0400,2025-08-03 19:59:00.000 -0400,"5",2025-07-01 11:20:07.000 -0400,2025-08-01 07:26:39.000 -0400
"159552","2","82518","9273","8986",2990.00,"167",2025-09-24 19:59:00.000 -0400,2025-10-24 19:59:00.000 -0400,"5",2025-09-25 06:02:17.000 -0400,2025-10-25 07:32:22.000 -0400
"173047","3","82518","9273","8986",2990.00,"167",2025-10-24 19:59:00.000 -0400,2025-11-24 19:59:00.000 -0400,"5",2025-10-25 07:32:22.000 -0400,2025-11-25 09:38:19.423 -0400
"237538","6","82518","9273","8986",2990.00,"167",2026-01-24 19:59:00.000 -0400,2026-02-24 19:59:00.000 -0400,"5",2026-01-24 06:44:22.000 -0400,2026-02-25 09:53:08.640 -0400
"266542","7","82518","9273","8986",2990.00,"167",2026-02-24 19:59:00.000 -0400,2026-03-24 19:59:00.000 -0400,"5",2026-02-25 06:53:08.000 -0400,2026-03-24 05:00:00.000 -0400
"575891","10","82518","9273","8986",2990.00,"167",2026-05-24 19:59:00.000 -0400,2026-06-24 19:59:00.000 -0400,"5",2026-05-24 05:00:16.000 -0400,2026-06-24 09:00:15.953 -0400
"592473","11","82518","9273","8986",2990.00,"167",2026-06-24 19:59:00.000 -0400,2026-07-24 19:59:00.000 -0400,"1",2026-06-24 06:00:15.000 -0400,2026-07-17 05:01:54.183 -0400
"161769","8","50299","12983","4548",2990.00,"167",2025-10-02 19:59:00.000 -0400,2025-11-02 19:59:00.000 -0400,"5",2025-10-01 07:40:11.000 -0400,2025-11-01 10:25:02.440 -0400
"176964","9","50299","12983","4548",2990.00,"167",2025-11-02 19:59:00.000 -0400,2025-12-02 19:59:00.000 -0400,"5",2025-11-01 07:25:02.000 -0400,2025-12-01 06:37:24.000 -0400
"215568","11","50186","10388","4519",3490.00,"167",2025-12-28 19:59:00.000 -0400,2026-01-28 19:59:00.000 -0400,"5",2025-12-26 05:18:12.000 -0400,2026-01-24 08:49:42.717 -0400
"237393","12","50186","10388","4519",3490.00,"167",2026-01-28 19:59:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-24 05:49:42.000 -0400,2026-02-25 09:23:50.760 -0400
"316613","16","50186","10388","4519",3490.00,"167",2026-03-28 19:59:00.000 -0400,2026-04-28 19:59:00.000 -0400,"5",2026-03-28 05:00:09.000 -0400,2026-04-28 08:00:15.493 -0400
"530615","17","50186","10388","4519",3769.20,"167",2026-04-28 19:59:00.000 -0400,2026-05-28 19:59:00.000 -0400,"5",2026-04-28 05:00:15.000 -0400,2026-05-28 05:00:15.000 -0400
"99216","1","50299","9273","4548",2590.00,"167",2025-04-03 06:16:00.000 -0400,2025-05-03 06:16:00.000 -0400,"5",2025-04-03 08:16:24.000 -0400,2025-05-02 13:48:36.667 -0400
"106389","2","50299","9273","4548",2590.00,"167",2025-05-03 06:16:00.000 -0400,2025-06-03 06:16:00.000 -0400,"5",2025-05-02 10:48:36.000 -0400,2025-06-02 09:44:46.503 -0400
"134788","5","50299","9273","4548",2590.00,"167",2025-08-03 19:59:00.000 -0400,2025-08-20 06:17:00.000 -0400,"5",2025-08-01 07:26:38.000 -0400,2025-08-20 08:57:19.000 -0400
"148472","1","82518","9273","8986",2990.00,"167",2025-08-25 12:53:00.000 -0400,2025-09-24 19:59:00.000 -0400,"5",2025-08-26 05:19:16.000 -0400,2025-09-25 09:02:17.690 -0400
"185233","4","82518","9273","8986",2990.00,"167",2025-11-24 19:59:00.000 -0400,2025-12-24 19:59:00.000 -0400,"5",2025-11-25 06:38:19.000 -0400,2025-12-24 10:04:11.387 -0400
"215350","5","82518","9273","8986",2990.00,"167",2025-12-24 19:59:00.000 -0400,2026-01-24 19:59:00.000 -0400,"5",2025-12-24 07:04:11.000 -0400,2026-01-24 09:44:22.657 -0400
"310975","8","82518","9273","8986",2990.00,"167",2026-03-24 19:59:00.000 -0400,2026-04-24 19:59:00.000 -0400,"5",2026-03-24 05:00:00.000 -0400,2026-04-24 08:00:14.763 -0400
"529067","9","82518","9273","8986",2990.00,"167",2026-04-24 19:59:00.000 -0400,2026-05-24 19:59:00.000 -0400,"5",2026-04-24 05:00:14.000 -0400,2026-05-24 08:00:16.510 -0400
"140784","6","50299","12983","4548",2990.00,"167",2025-08-20 06:25:00.000 -0400,2025-09-02 19:59:00.000 -0400,"5",2025-08-20 08:08:09.000 -0400,2025-09-01 08:28:09.000 -0400
"150365","7","50299","12983","4548",2990.00,"167",2025-09-02 19:59:00.000 -0400,2025-10-02 19:59:00.000 -0400,"5",2025-09-01 08:28:09.000 -0400,2025-10-01 10:40:11.833 -0400
"188240","10","50299","12983","4548",2990.00,"167",2025-12-02 19:59:00.000 -0400,2026-01-02 19:59:00.000 -0400,"5",2025-12-01 06:37:24.000 -0400,2026-01-02 11:11:54.000 -0400
"217972","11","50299","12983","4548",2990.00,"167",2026-01-02 19:59:00.000 -0400,2026-02-02 19:59:00.000 -0400,"5",2026-01-02 11:11:54.000 -0400,2026-02-02 08:59:48.637 -0400
"250430","12","50299","12983","4548",2990.00,"167",2026-02-02 19:59:00.000 -0400,2026-03-02 19:59:00.000 -0400,"5",2026-02-02 05:59:48.000 -0400,2026-03-02 10:55:52.947 -0400
"276347","13","50299","12983","4548",2990.00,"167",2026-03-02 19:59:00.000 -0400,2026-04-02 19:59:00.000 -0400,"5",2026-03-02 07:55:52.000 -0400,2026-04-01 16:44:08.650 -0400
"350020","14","50299","12983","4548",3129.20,"167",2026-04-02 19:59:00.000 -0400,2026-05-02 19:59:00.000 -0400,"5",2026-04-01 13:44:08.000 -0400,2026-05-04 07:44:18.000 -0400
"535430","15","50299","12983","4548",3129.20,"167",2026-05-02 19:59:00.000 -0400,2026-06-02 19:59:00.000 -0400,"5",2026-05-04 07:44:17.000 -0400,2026-06-02 05:00:02.000 -0400
"582325","16","50299","12983","4548",3129.20,"167",2026-06-02 19:59:00.000 -0400,2026-07-02 19:59:00.000 -0400,"5",2026-06-02 05:00:02.000 -0400,2026-07-02 12:29:33.000 -0400
"599962","17","50299","12983","4548",3129.20,"167",2026-07-02 19:59:00.000 -0400,2026-08-02 19:59:00.000 -0400,"1",2026-07-02 12:29:33.000 -0400,2026-07-17 05:03:18.787 -0400
"100925","1","50590","6491","4616",3290.00,"167",2025-04-11 07:10:00.000 -0400,2025-05-11 07:10:00.000 -0400,"5",2025-04-11 09:11:30.000 -0400,2025-05-10 08:17:31.327 -0400
"109778","2","50590","6491","4616",3290.00,"167",2025-05-11 07:10:00.000 -0400,2025-06-11 07:10:00.000 -0400,"5",2025-05-10 05:17:31.000 -0400,2025-06-10 05:36:47.000 -0400
"118393","3","50590","6491","4616",3290.00,"167",2025-06-11 07:10:00.000 -0400,2025-06-17 08:40:00.000 -0400,"5",2025-06-10 05:36:46.000 -0400,2025-06-17 10:40:41.000 -0400
"138544","5","56075","6491","6558",3190.00,"167",2025-08-13 07:30:00.000 -0400,2025-09-12 19:59:00.000 -0400,"5",2025-08-13 08:59:29.000 -0400,2025-09-10 09:45:45.870 -0400
"591882","16","53454","6491","4749",3553.20,"167",2026-06-23 19:59:00.000 -0400,2026-07-23 19:59:00.000 -0400,"1",2026-06-23 06:28:54.000 -0400,2026-07-16 05:00:53.453 -0400
"102737","1","50712","9274","4649",2690.00,"167",2025-04-15 05:43:00.000 -0400,2025-05-15 05:43:00.000 -0400,"5",2025-04-15 07:24:22.000 -0400,2025-05-10 08:19:55.543 -0400
"109779","2","50712","9274","4649",2690.00,"167",2025-05-15 05:43:00.000 -0400,2025-06-15 05:43:00.000 -0400,"5",2025-05-10 05:19:55.000 -0400,2025-06-10 05:41:43.000 -0400
"118396","3","50712","9274","4649",2690.00,"167",2025-06-15 05:43:00.000 -0400,2025-07-15 05:43:00.000 -0400,"5",2025-06-10 05:41:43.000 -0400,2025-07-10 10:39:07.720 -0400
"128361","4","50712","9274","4649",2690.00,"167",2025-07-15 05:43:00.000 -0400,2025-08-15 19:59:00.000 -0400,"5",2025-07-10 07:39:07.000 -0400,2025-08-09 10:03:39.643 -0400
"137445","5","50712","9274","4649",2690.00,"167",2025-08-15 19:59:00.000 -0400,2025-09-15 19:59:00.000 -0400,"5",2025-08-09 07:03:39.000 -0400,2025-09-10 09:39:16.870 -0400
"280999","12","50712","9274","4649",2690.00,"167",2026-03-15 19:59:00.000 -0400,2026-04-15 19:59:00.000 -0400,"5",2026-03-10 06:39:27.000 -0400,2026-04-14 13:51:31.000 -0400
"524888","13","50712","9274","4649",2905.20,"167",2026-04-15 19:59:00.000 -0400,2026-05-15 19:59:00.000 -0400,"5",2026-04-14 13:51:31.000 -0400,2026-05-15 08:00:00.940 -0400
"557315","14","50712","9274","4649",2905.20,"167",2026-05-15 19:59:00.000 -0400,2026-06-15 19:59:00.000 -0400,"5",2026-05-15 05:00:00.000 -0400,2026-06-15 06:55:35.000 -0400
"588213","15","50712","9274","4649",2905.20,"167",2026-06-15 19:59:00.000 -0400,2026-07-15 19:59:00.000 -0400,"5",2026-06-15 06:55:35.000 -0400,2026-07-15 07:05:36.000 -0400
"605975","16","50712","9274","4649",2905.20,"167",2026-07-15 19:59:00.000 -0400,2026-08-15 19:59:00.000 -0400,"1",2026-07-15 07:05:35.000 -0400,2026-07-17 05:01:56.467 -0400
"153296","6","56075","6491","6558",3190.00,"167",2025-09-12 19:59:00.000 -0400,2025-09-12 19:59:00.000 -0400,"3",2025-09-10 06:45:45.000 -0400,2025-09-10 12:58:25.817 -0400
"182779","147","36311","6491",,140.00,"167",2025-11-17 06:19:00.000 -0400,2025-11-18 06:19:00.000 -0400,"4",2025-11-17 07:21:05.000 -0400,2025-11-17 13:33:02.000 -0400
"276652","12","53454","6491","4749",3290.00,"167",2026-02-23 19:59:00.000 -0400,2026-03-23 19:59:00.000 -0400,"5",2026-03-02 11:54:10.000 -0400,2026-03-23 05:00:01.000 -0400
"310555","13","53454","6491","4749",3290.00,"167",2026-03-23 19:59:00.000 -0400,2026-04-23 19:59:00.000 -0400,"5",2026-03-23 05:00:00.000 -0400,2026-04-22 13:29:26.000 -0400
"528454","14","53454","6491","4749",3553.20,"167",2026-04-23 19:59:00.000 -0400,2026-05-23 19:59:00.000 -0400,"5",2026-04-22 13:29:26.000 -0400,2026-05-23 05:00:01.000 -0400
"575665","15","53454","6491","4749",3553.20,"167",2026-05-23 19:59:00.000 -0400,2026-06-23 19:59:00.000 -0400,"5",2026-05-23 05:00:00.000 -0400,2026-06-23 09:28:54.803 -0400
"153295","6","50712","9274","4649",2690.00,"167",2025-09-15 19:59:00.000 -0400,2025-10-15 19:59:00.000 -0400,"5",2025-09-10 06:39:16.000 -0400,2025-10-10 11:40:06.850 -0400
"166505","7","50712","9274","4649",2690.00,"167",2025-10-15 19:59:00.000 -0400,2025-11-15 19:59:00.000 -0400,"5",2025-10-10 08:40:06.000 -0400,2025-11-10 10:26:02.497 -0400
"180347","8","50712","9274","4649",2690.00,"167",2025-11-15 19:59:00.000 -0400,2025-12-15 19:59:00.000 -0400,"5",2025-11-10 07:26:02.000 -0400,2025-12-10 05:46:09.000 -0400
"193190","9","50712","9274","4649",2690.00,"167",2025-12-15 19:59:00.000 -0400,2026-01-15 19:59:00.000 -0400,"5",2025-12-10 05:46:09.000 -0400,2026-01-10 08:41:35.660 -0400
"221211","10","50712","9274","4649",2690.00,"167",2026-01-15 19:59:00.000 -0400,2026-02-15 19:59:00.000 -0400,"5",2026-01-10 05:41:35.000 -0400,2026-02-10 08:36:13.803 -0400
"259599","11","50712","9274","4649",2690.00,"167",2026-02-15 19:59:00.000 -0400,2026-03-15 19:59:00.000 -0400,"5",2026-02-10 05:36:13.000 -0400,2026-03-10 06:39:28.000 -0400
"605549","19","56075","48018","6558",3345.20,"167",2026-07-12 19:59:00.000 -0400,2026-08-12 19:59:00.000 -0400,"1",2026-07-14 08:39:41.000 -0400,2026-07-14 08:43:10.000 -0400
"530955","13","57195","27463","6872",2290.00,"167",2026-04-28 19:59:00.000 -0400,2026-05-28 19:59:00.000 -0400,"5",2026-04-28 07:49:19.000 -0400,2026-05-28 08:00:23.270 -0400
"577913","14","57195","27463","6872",2290.00,"167",2026-05-28 19:59:00.000 -0400,2026-06-28 19:59:00.000 -0400,"5",2026-05-28 05:00:23.000 -0400,2026-06-27 05:35:42.000 -0400
"594070","15","57195","27463","6872",2473.20,"167",2026-06-28 19:59:00.000 -0400,2026-07-28 19:59:00.000 -0400,"1",2026-06-27 05:35:42.000 -0400,2026-07-16 05:04:56.280 -0400
"122377","1","65746","12610","7508",3190.00,"167",2025-06-30 07:42:00.000 -0400,2025-07-30 19:59:00.000 -0400,"5",2025-06-28 08:42:48.000 -0400,2025-07-25 07:28:52.000 -0400
"132598","2","65746","12610","7508",3190.00,"167",2025-07-30 19:59:00.000 -0400,2025-08-30 19:59:00.000 -0400,"5",2025-07-25 07:28:51.000 -0400,2025-08-25 11:18:46.197 -0400
"148281","3","65746","12610","7508",3190.00,"167",2025-08-30 19:59:00.000 -0400,2025-09-30 19:59:00.000 -0400,"5",2025-08-25 08:18:46.000 -0400,2025-09-25 06:00:42.000 -0400
"159549","4","65746","12610","7508",3190.00,"167",2025-09-30 19:59:00.000 -0400,2025-10-30 19:59:00.000 -0400,"5",2025-09-25 06:00:41.000 -0400,2025-10-25 07:30:44.000 -0400
"173045","5","65746","12610","7508",3190.00,"167",2025-10-30 19:59:00.000 -0400,2025-11-30 19:59:00.000 -0400,"5",2025-10-25 07:30:44.000 -0400,2025-11-25 06:45:06.000 -0400
"185241","6","65746","12610","7508",3190.00,"167",2025-11-30 19:59:00.000 -0400,2025-12-30 19:59:00.000 -0400,"5",2025-11-25 06:45:06.000 -0400,2025-12-24 07:01:44.000 -0400
"215348","7","65746","12610","7508",3190.00,"167",2025-12-30 19:59:00.000 -0400,2026-01-30 19:59:00.000 -0400,"5",2025-12-24 07:01:44.000 -0400,2026-01-24 09:38:08.737 -0400
"237518","8","65746","12610","7508",3190.00,"167",2026-01-30 19:59:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-24 06:38:08.000 -0400,2026-02-25 09:50:11.837 -0400
"266538","9","65746","12610","7508",3190.00,"167",2026-02-28 19:59:00.000 -0400,2026-03-28 19:59:00.000 -0400,"5",2026-02-25 06:50:11.000 -0400,2026-03-28 05:00:13.000 -0400
"316615","10","65746","12610","7508",3190.00,"167",2026-03-28 19:59:00.000 -0400,2026-04-28 19:59:00.000 -0400,"5",2026-03-28 05:00:12.000 -0400,2026-04-28 05:00:26.000 -0400
"530617","11","65746","12610","7508",3190.00,"167",2026-04-28 19:59:00.000 -0400,2026-05-28 19:59:00.000 -0400,"5",2026-04-28 05:00:26.000 -0400,2026-05-28 08:00:28.793 -0400
"577914","12","65746","12610","7508",3190.00,"167",2026-05-28 19:59:00.000 -0400,2026-06-28 19:59:00.000 -0400,"5",2026-05-28 05:00:28.000 -0400,2026-06-27 05:44:30.000 -0400
"594076","13","65746","12610","7508",3190.00,"167",2026-06-28 19:59:00.000 -0400,2026-07-28 19:59:00.000 -0400,"1",2026-06-27 05:44:30.000 -0400,2026-07-17 05:03:12.480 -0400
"180188","7","66768","12875","7785",2890.00,"167",2025-11-09 19:59:00.000 -0400,2025-12-09 19:59:00.000 -0400,"5",2025-11-09 11:00:02.000 -0400,2025-12-10 08:53:21.733 -0400
"193198","8","66768","12875","7785",2890.00,"167",2025-12-09 19:59:00.000 -0400,2026-01-09 19:59:00.000 -0400,"5",2025-12-10 05:53:21.000 -0400,2026-01-10 09:01:57.490 -0400
"221216","9","66768","12875","7785",2890.00,"167",2026-01-09 19:59:00.000 -0400,2026-02-09 19:59:00.000 -0400,"5",2026-01-10 06:01:57.000 -0400,2026-02-10 08:41:25.267 -0400
"259771","10","66768","12875","7785",2890.00,"167",2026-02-09 19:59:00.000 -0400,2026-03-09 19:59:00.000 -0400,"5",2026-02-10 05:41:25.000 -0400,2026-03-10 09:43:55.837 -0400
"281006","11","66768","12875","7785",2890.00,"167",2026-03-09 19:59:00.000 -0400,2026-04-09 19:59:00.000 -0400,"5",2026-03-10 06:43:55.000 -0400,2026-04-09 05:00:11.000 -0400
"598801","10","130488","26687","22252",1050.00,"167",2026-07-01 11:09:00.000 -0400,2026-07-08 11:09:00.000 -0400,"5",2026-07-01 10:34:53.000 -0400,2026-07-08 07:45:06.000 -0400
"132759","14","36474","12575","2366",3790.00,"167",2025-07-07 07:00:00.000 -0400,2025-08-07 19:59:00.000 -0400,"5",2025-07-25 12:16:21.000 -0400,2025-08-05 07:03:07.000 -0400
"135978","1","36474","12575","8118",3990.00,"167",2025-08-06 20:05:00.000 -0400,2025-09-06 19:59:00.000 -0400,"5",2025-08-05 07:06:41.000 -0400,2025-09-01 07:20:59.000 -0400
"150337","2","36474","12575","8118",3990.00,"167",2025-09-06 19:59:00.000 -0400,2025-10-06 19:59:00.000 -0400,"5",2025-09-01 07:20:59.000 -0400,2025-10-14 14:02:02.940 -0400
"311257","11","66678","27431","7771",3790.00,"167",2026-03-10 19:59:00.000 -0400,2026-04-10 19:59:00.000 -0400,"5",2026-03-24 11:57:05.000 -0400,2026-04-10 05:00:04.000 -0400
"511825","12","66678","27431","7771",3790.00,"167",2026-04-10 19:59:00.000 -0400,2026-05-10 19:59:00.000 -0400,"5",2026-04-10 05:00:04.000 -0400,2026-05-10 05:00:01.000 -0400
"547770","13","66678","27431","7771",3790.00,"167",2026-05-10 19:59:00.000 -0400,2026-06-10 19:59:00.000 -0400,"5",2026-05-10 05:00:01.000 -0400,2026-06-10 05:00:02.000 -0400
"586109","14","66678","27431","7771",3790.00,"167",2026-06-10 19:59:00.000 -0400,2026-07-10 19:59:00.000 -0400,"5",2026-06-10 05:00:02.000 -0400,2026-07-10 11:20:24.000 -0400
"604064","15","66678","27431","7771",3993.20,"167",2026-07-10 19:59:00.000 -0400,2026-08-10 19:59:00.000 -0400,"1",2026-07-10 11:20:24.000 -0400,2026-07-17 05:03:46.267 -0400
"128172","1","66768","12875","7785",2890.00,"167",2025-07-09 11:15:00.000 -0400,2025-08-09 19:59:00.000 -0400,"5",2025-07-09 12:15:21.000 -0400,2025-08-09 10:15:58.733 -0400
"137454","2","66768","12875","7785",2890.00,"167",2025-08-09 19:59:00.000 -0400,2025-08-18 05:32:00.000 -0400,"3",2025-08-09 07:15:58.000 -0400,2025-08-20 06:49:41.000 -0400
"166598","6","66768","12875","7785",2890.00,"167",2025-10-09 19:59:00.000 -0400,2025-11-09 19:59:00.000 -0400,"5",2025-10-10 11:59:14.000 -0400,2025-11-09 14:00:02.493 -0400
"511264","12","66768","12875","7785",2890.00,"167",2026-04-09 19:59:00.000 -0400,2026-05-09 19:59:00.000 -0400,"5",2026-04-09 05:00:11.000 -0400,2026-05-09 08:00:13.960 -0400
"539332","13","66768","12875","7785",2890.00,"167",2026-05-09 19:59:00.000 -0400,2026-06-09 19:59:00.000 -0400,"5",2026-05-09 05:00:13.000 -0400,2026-06-09 05:00:20.000 -0400
"585619","14","66768","12875","7785",2890.00,"167",2026-06-09 19:59:00.000 -0400,2026-07-09 19:59:00.000 -0400,"5",2026-06-09 05:00:20.000 -0400,2026-07-09 08:28:13.900 -0400
"603317","15","66768","12875","7785",2890.00,"167",2026-07-09 19:59:00.000 -0400,2026-08-09 19:59:00.000 -0400,"1",2026-07-09 05:28:13.000 -0400,2026-07-17 05:03:07.993 -0400
"130382","1","73611","14814","7960",2690.00,"167",2025-07-18 06:53:00.000 -0400,2025-08-18 06:53:00.000 -0400,"5",2025-07-18 07:54:03.000 -0400,2025-08-15 07:36:56.000 -0400
"139376","2","73611","14814","7960",2690.00,"167",2025-08-18 06:53:00.000 -0400,2025-09-18 06:53:00.000 -0400,"5",2025-08-15 07:36:56.000 -0400,2025-09-15 10:34:11.460 -0400
"154408","3","73611","14814","7960",2690.00,"167",2025-09-18 06:53:00.000 -0400,2025-10-18 06:53:00.000 -0400,"5",2025-09-15 07:34:11.000 -0400,2025-10-15 08:23:14.000 -0400
"168057","4","73611","14814","7960",2690.00,"167",2025-10-18 06:53:00.000 -0400,2025-11-18 06:53:00.000 -0400,"5",2025-10-15 08:23:14.000 -0400,2025-11-17 11:04:00.217 -0400
"182811","5","73611","14814","7960",2690.00,"167",2025-11-18 06:53:00.000 -0400,2025-12-18 06:53:00.000 -0400,"5",2025-11-17 08:04:00.000 -0400,2025-12-15 06:24:09.000 -0400
"212094","6","73611","14814","7960",2690.00,"167",2025-12-18 06:53:00.000 -0400,2026-01-18 06:53:00.000 -0400,"5",2025-12-15 06:24:09.000 -0400,2026-01-15 11:54:21.043 -0400
"223153","7","73611","14814","7960",2690.00,"167",2026-01-18 06:53:00.000 -0400,2026-02-18 06:53:00.000 -0400,"5",2026-01-15 08:54:20.000 -0400,2026-02-16 11:20:32.260 -0400
"263196","8","73611","14814","7960",2690.00,"167",2026-02-18 06:53:00.000 -0400,2026-03-18 06:53:00.000 -0400,"5",2026-02-16 08:20:32.000 -0400,2026-03-18 05:00:01.000 -0400
